objectid,title,date,description,editors,contributors,publisher,source,format,type,language,rights,rightsstatement,filename,display_template,object_location,image_small,image_thumb
blot_1947-02,Blot Magazine February 1947,1947-02,"Return; Food for thought; Number One Veteran; 'Sno Fun; Mon cher; Answer that phone!; Thirty-seven sisters; Nickle, Please......; Wife of Bath's Tale; The University That Wanted to Sniff Roses; Pandemonium","Paulsen, Maurice; Booth, Bob; Hobza, Naomi; Potvin, Greg","Snow, Mel; Harris, Polly; Cowan, Shirley; Wetherbee, Thelma; Kruse, Joe; Holden, Betty Jean; Wright, Ward; Rankin, Don; Morris, Marge; Kelly, Bill; Darwin, Sheila; Kelley, Pat; Kateron, Peggy; Coon, Phyllis; Butterfield, Sam; Hart, Lois; Utter, Don; Sherman, Ted; Robinson, Elizabeth",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1947-02.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1947-02.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1947-02_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1947-02_th.jpg
blot_1947-03,Blot Magazine March 1947,1947-03,"It's a Mighty Nice Day; Swingin' gloves; Campus Jazz; Movies.... Local Theatre Screens War Thriller; In Search of Sympathy; Tough Customer; The Good Ol' Days; Patti of the Leotards; They Climbed the Golden Stairs; Go, Vandals, go; Thirty-Seven Sisters; Beatrice, the Bare Bear; The Beachcombers; Moonlight in Sun Valley (sheet music); Pandemonium","Paulsen, Maurice; Booth, Bob","Butterfield, Sam; Hart, Lois; Utter, Don; Kelley, Pat; Kateron, Peggy; Coon, Phyllis; Buhey, Ed; Snow, Mel; Cowan, Shirley; Wetherbee, Thelma; Kruse, Joe; Hobza, Naomi; Potvin, Greg; Buky, Ed; Rankin, Don; Morris, Marge; Kelly, Bill; Babbitt, Darrell; Darwin, Sheila; Robinson, Elizabeth; Sherman, Ted",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1947-03.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1947-03.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1947-03_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1947-03_th.jpg
blot_1947-summer,Blot Magazine Summer 1947,1947-05,The Eyes of Courage; Out of Danger; The Woman Behind Dixie; Sheila; New Summer Togs Accent Men's Styles; Bywords In Women's Clothes Are Comfort and Smartness; The Smoke Ring...; Back Stage with the Chesterfield Supper Club Family; Artland; Thirty-Seven Sisters; Pandemonium,"Paulsen, Maurice; Butterfield, Sam; Newman, Bob","Kelley, Pat; Andrews, Bill; Kateron, Peggy; Vukich, Mike; Finlayson, Bob; Anderson, Howard; Coon, Phyllis; Utter, Don; Hart, Lois; Luther, Martin; Cowan, Shirley; Snow, Mel; Harris, Polly; Wetherbee, Thelma; Thomas, June; Buky, Ed; Newman, Bob; Hale, Claire; Kelly, Bill; Babbitt, Darrell; Farmer, Fred; Billick, Ray; Allgair, Paul; Robinson, Elizabeth; Gibbs, Rafe",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1947-summer.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1947-summer.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1947-summer_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1947-summer_th.jpg
blot_1947-fall,Blot Magazine Fall 1947,1947-10,Boyd Martin: Political Scientist; Things like dawns; Moscow: Heart of the Palouse Country; They said we'd never print it -- Wanna Buy a Blot?; Up to See my Etchings; Pass the peaches; The Library Situation; Blot goes to homecoming; Whither thou ghost; Blot's fotocrime; The Fashion Quandary,"Paulsen, Maurice; Cutler, Newt; Dell, Dick; Thomas, June; Wetherbee, Thelma; Finlayson, Bob; Holen, Dode","Behrman, Hank; Horne, Lowell; Brown, Joan; Vukich, Mike; Finlayson, Bob; Kelley, Pat; Carter, Jean; Burgess, Georgia; Davis, Lynette; Bedwell, Barbara; Galvin, Maxine; Bacon, Pete; Dell, Dick; Thomas, June; Wetherbee, Thelma; Bills, Ramona; Marks, Bob; Neuman, Bob; Ward, Roland; Cone, Irma Lee; Farmer, Fred; Hamilton, Pat; Stringer, Mary; Robertson, Don",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1947-fall.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1947-fall.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1947-fall_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1947-fall_th.jpg
blot_1947-christmas,Blot Magazine Christmas 1947,1947-12,"Before the Final Curtain; Mirror, mirror, on the wall; Boise: Hub of the State; HIT and RUN; No Title at All; Why I Became a Nudist; Paul Lonardo: 'Aging' Linguist; One day's daze, or life with Idaho coed; Blot Blat; The Old Home Town; The Art of Skiing; Birth of the Saxophone; The fashion quandary; Pandemonium ","Paulsen, Maurice; Cutler, Newt; Thomas, June; Wetherbee, Thelma; Finlayson, Bob","Behrman, Hank; Horne, Lowell; Brown, Joan; Vukich, Mike; Finlayson, Bob; Kelley, Pat; Carter, Jean; Burgess, Georgia; Davis, Lynette; Bedwell, Barbara; Galvin, Maxine; Bacon, Pete; Thomas, June; Wetherbee, Thelma; Finlayson, Bob; Stough, Edith; Gerber, H.; Taylor, Dale; Bedwell, Barbara; Hamilton, Pat; Farmer, Fred; Robertson, Don; Cowan, Ted; Barline, Becky; Stough, Edith; Darwin, Sheila; Bills, Ramona; Bretz, Bobi; Gibbs, Rafe",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1947-christmas.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1947-christmas.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1947-christmas_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1947-christmas_th.jpg
blot_1948-spring,Blot Magazine Spring 1948,1948-03,"Change of Tempo; ""Hatcher, You're a Lyin' Skunk""; Herb Carlson and champion gloves; Two Students; It's Cheaper if Everyone Works; Photo Quiz; Coeur d'Alene: Playground of the North; The Fashion Quandary; Pandemonium; Easy Money Department","Paulsen, Maurice; Cutler, Newt; Thomas, June; Wetherbee, Thelma; Finlayson, Bob","Behrman, Hank; Horne, Lowell; Brown, Joan; Vukich, Mike; Carter, Jean; Burgess, Georgia; Davis, Lynette; Finlayson, Bob; Bedwell, Barbara; Galvin, Maxine; Bacon, Pete; Thomas, June; Wetherbee, Thelma; Cone, Irma Lee; Stough, Edith; Gerber, Harold; Bedwell, Barbara; Finlayson, Bob; Stone, Ivan; Faylor, Dale; Hamilton, Pat; Farmer, Fred; Robertson, Don; Cowan, Ted; Spoerhase, Jim; Stough, Edith; Bretz, Bobi; Gibbs, Rafe",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1948-spring.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1948-spring.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1948-spring_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1948-spring_th.jpg
blot_1948-summer,Blot Magazine Summer 1948,1948-05,"Pandemonium; The Fashion Quandary; Blot Goes to the May Fete; Sentano air strip; Memoirs of a Flash Mechanic Or, How to Alienate Housemothers; Now That Senior...; Blot Blat; Mother and the Piano; 'That is the Question'; Blot Goes to the Cinema; Pocatello: Gate City of the West; Not So Much Gravy; Poll Shows Students Poorly Informed On Foreign and National Happenings; Dr. Erwin Graue: Economic Man; The Way Things Go; She's lovely... She's Engaged!; From a Leaky Pen; Easy Money Department ","Paulsen, Maurice; Cutler, Newt; Jain, Walt; Thomas, June; Wetherbee, Thelma; Finlayson, Bob","Horne, Lowell; Brown, Joan; Vukich, Mike; Carter, Jean; Burgess, Georgia; Davis, Lynette; Finlayson, Bob; Bedwell, Barbara; Galvin, Maxine; Bacon, Pete; Cone, Irma Lee; Stough, Edith; Gerber, Harold; Bedweell, Barbara; Stone, Ivan; Faylor, Dale; Hamilton, Pat; Robertson, Don; Farmer, Fred; Briggs, Bill; Darwin, Sheila; Bretz, Bobi; Gibbs, Rafe",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1948-summer.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1948-summer.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1948-summer_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1948-summer_th.jpg
blot_1948-fall,Blot Magazine Fall 1948,1948,"Too Short A Life; Let's Go Now!!; The Painting; There's Good Spruce Tonight; Back Stage; Dating Habits of Idaho Males; Critical But Not Serious; Which Twin Has the Poni Home Pernament?; To and Back Again; ""November Style Review""; Madamoiselle; They Always Call Her Beautiful; Appraisal and a Plea; Sea Story; After the Game; Pandemonium","Jain, Walt; Finlayson, Bob; Galvin, Maxine; Spoerhase, Jim; Hamilton, Pat; Darwin, Sheila","O'Connell, Dan; Korter, Jo; Leavitt, Maryann; Richardson, Charles; Viehweg, Russ; Eggleson, Anne; Hodgin, Frances; Jones, Call; Lyons, Bumper; Gerber, Harold; Bodine, Dick; Sims, Reenie; Scott, Charles; Hargis, Marie; Orme, Margaret; Cone, Irma Lee; Weitz, Margaret, Thomas, June; Farmer, Fred; Thompson, Charles; Pederson, Dan; Hale, Barbara; Wallace, Jean; Blakely, Jane; Takkinen, Verley; Irving, Joan; Morris, Betty Jean; Ulrich, Barbara; Bahm, Rita; Bonnett, Betty; Pepper, Jack; McCormick, Janice; Wetherbee, Thelma; O'Connor, Pat",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1948-fall.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1948-fall.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1948-fall_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1948-fall_th.jpg
blot_1949-snafu,Blot Magazine Snafu 1949,1949,"The Case of the Cold Clammy Corpse; Dear Congressman....; Be Sure To Look Up; Weddings; Cindy Rella and the Brawl; Action; Registered, Airmail, Special-Delivery; ""And To Dust Returneth""....; Winter Wonderland; Fashion Fun; ""Brief Glory"" ","Jain, Walt; Finlayson, Bob; Galvin, Maxine; Spoerhase, Jim; Hamilton, Pat; Darwin, Sheila","O'Connell, Dan; Korter, Jo; Leavitt, Maryann; Richardson, Charles; Viehweg, Russ; Eggleson, Anne; Hodgin, Frances; Jones, Call; Lyons, Bumper; Gerber, Harold; Bodine, Dick; Sims, Reenie; Scott, Charles; Koon, Sally Jo; Blakely, Jane; Hargies, Marie; Orme, Margaret; Cone, Irma Lee; Weitz, Margaret; Thomas, June; Farmer, Fred; Thompson, Charles; Pederson, Dan; Hale, Barbara; Wallace, Jean; Takkinen, Verley; Irving, Joan; Morris, Betty Jean; Bahm, Rita; Bonnett, Betty; Pepper, Jack; McCormick, Janice; Wetherbee, Thelma",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1949-snafu.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1949-snafu.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1949-snafu_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1949-snafu_th.jpg
blot_1949-march,"Blot Magazine Sunshine Issue, March 1949",1949-03,This Final Sin; Coffee Perkin'; Shortcut to Yesterday; No savvy; A Lesson in History; A Last Goodbye; Blot Applauds; Idaho Opens a New Sorority; Poet's Corner,"Finlayson, Bob; Hargis, Marie; Darwin, Sheila; Spoerhase, Jim; Hamilton, Hat; Jones, Cal; Pitwood, Don","Orme, Margaret; Costello, Earl; Smith, Olevia; Barnes, Willard; Black, Sherman; Henry, Bob; Hudson, Dewey; Washburn, Marvin; Brockman, Earl; Farmer, Fred; Rosa, Dwain; Stough, Edith; Bonnett, Betty; Pepper, Jack; McCormick, Janice; Wallace, Jean; Hale, Barbara; Greaves, Dorothy; Takkinen, Verley; Ulrich, Barbara; Johnson, Phil; Tolmie, Bob; Thornton, Neil; Fairbrother, Bob; Rowland, Tom; Baker, Pat; Hamon, Crusty; Larkin, Lindy; Whitson, Beverly; Korter, Jo; Sims, Irene: Gerber, Harold; Blakely, Jane; Koon, Sally Jo; Kious, Wayne; Siebe, Lois; Hodgins, Francis; Hansen, Jerry; Eggleson, Ann; Barrett, Janet; Leavitt, Mary Ann; Richardson, Charles; Deerkop, Barbara; Irving, Joan; Morris, Betty Jean; Bahm, Rita; French, Norma; O'Connell, Dan; Belnap, Jerri; Holmes, Dean; Barber, Norman; Hutchins, Stu; Johnson, Phil; Tolmie, Bob; Thornton, Neil; Fairbrother, Bob; Rowland, Tom; Baker, Pat; Hamon, Crusty; Larkin, Lindy; Whitson, Beverly; Ohcs, Shirley; Barker, Boyd; Getty, Jody; Molen, Shirley; Trimble, Shelly; Thatcher, Dave; Zapp, Mary Ann; Perkins, Mac",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1949-march.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1949-march.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1949-march_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1949-march_th.jpg
blot_1949-may,"Blot Magazine Fair & Warmer Issue, May, 1949",1949-05,Now It Can Be Told!!; Pay Day; The Grand Finale; Mia Dia; The Deep Search; Wednesday Night Agony; The Argonaut Story; Fables For This Week; RideMister; Blot Applauds; Life Without Father; Vacation With Pay; The Seamer and the Plumbtress; This Year's Youngest Grad; Coverin' the Carnival; My Wife Earns My Check; A Tale of Old Hesstonihay,"Finlayson, Bob; Hargis, Marie; Darwin, Sheila; Spoerhase, Jim; Pitwood, Don; Hamilton, Pat; Jones, Cal","Korter, Jo; Hansen, Orval; Orme, Margaret; Thomas, Jone; Costello, Earl; Smith, Olevia; Jackson, Frank L.; Martin, Wilma; Barnes, Willard; Cowgill, George; Black, Sherman; Martin, Peg; Peters, Betty; Washburn, Marvin; Brockman, Earl; Farmer, Fred; Rosa, Dwain; Stough, Edith; Bonnett, Betty; Pepper, Jack; McCormick, Janice; Wallace, Janice; Hale, Barbara; Greaves, Dorothy; Sims, Irene; Gerber, Harold; Blakely, Jane; Koon, Sally Jo;  Kious, Wayne; Siebe, Lois; Hodgins, Francis; Hanse, Jerry; Eggleson, Ann; Barrett, Janet; Leavitt, Mary Ann; Richardson, Charles; Deerkop, Barbara; Green, Jay; Takkinen, Verley; Ulrich, Barbara; Irving, Joan; Morris, Betty Jean; Bahm, Rita; French, Norma; O'Connell, Dan; Hutchins, Stu; Johnson, Phil; Tolmie, Bob; Thornton, Neil; Fairbrother, Bob; Rowland, Tom; Baker, Pat; Hamon, Crusty; Larkin, Lindy; Whitson, Beverly; Ohcs, Shirley; Barker, Boyd; Getty, Jody; Molen, Shirley; Thatcher, Dave; Zpp, Mary Ann; Parkins, Mac",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1949-may.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1949-may.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1949-may_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1949-may_th.jpg
blot_1949-september,"Blot Magazine Welcome Issue, September 1949",1949-09,A Chat With the President; Let's Get Acquainted; Desert Flight; Queen of the Year; The Funeral; The Big Seven; Ebb Tide; The Reincarnation of Carry Nation; Summer Vacation; Romance in Helen's Tent; Fall Favorites; Ruth Was Yesterday; Summer School in the USAF; Before the Sun,"Finlayson, Bob; Hargis, Marie; Darwin, Sheila; Pittwood, Don; Jones, Cal; Hamilton, Pat","Korter, Jo; Knudson, Jim; Brockman, Earl; Rosa, Dwain; Stough, Edith; Dickinson, Joe; Cogswell, Darwin; Hansen, Orval; Munkwitz, Richard; Black, Sherman E. Peters, Betty; Bills, Ramona; Cranstan, Allan; Soderberg, Stan; Siebe, Lois",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1949-september.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1949-september.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1949-september_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1949-september_th.jpg
blot_1949-october,"Blot Magazine Fall issue, 1949",1949-10,Those Wonderful Fans; Hansul and Gruntel; Operation Rush; The Blossom; I walked Into The Night; Head in the Clouds; The Half Wits Mistake; Game Time....for Idaho Coeds; The Tragic End of Smelly Anna; The Big Day; Blot Applauds,"Finlayson, Bob; Hargis, Marie; Darwin, Sheila; Black, Sherman; Jones, Cal; Brockman, Earl; Brown, Tally; Ball, Shirley","Hansen, Orval; Bills, Ramona; Cogswell, Darwin; Terry, Patty; Johnson, Phil; Sweeney, Pat; Lawrence, Bryan; Dickinson, Joe; Christiansen, Con; Eggleson, Ann; Voorhees, John; Peters, Betty; Symes, Wit; Rudfelt, Jack; Foreman, Marcene; Marshall, Jim; Nepean, Don; Ashby, Roger; Koon, Sally Jo; Bellos, Gene; Soderberg, Stan; Siebe, Lois; Gerber, Harold; Blakely, Jane; Rosa, Dwain; Barnes, Jack; Hamilton, Pat; Kettenbaugh, Ann; Jones, Vivian; Livingston, Barbara; Krey, Elsie; Geertsen, Mary Jean; Clark, Jane; Johanson, Carolyn; McIntosh, Nancy; Rivett, Pat; Decker, Bethea; Wendling, Diane; Moore, Gloria; Clift, Marian; Wilson, Eleanor; Hahne, Florine; Church, Catherine; Kopke, Fred; Boyle, Louis; West, Kenneth; Thometz, Gene; French, Norma; Gregory, Shirley; Gartin, Bob; Walenta, Donna Jo; Pieser, Patsy; Douglas, Virtona; Peterson, Bob; Creswell, Dan; Price, Joan; Rossman, Joy Ann; Getty, Jody",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1949-october.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1949-october.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1949-october_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1949-october_th.jpg
blot_1949-christmas,"Blot Magazine Christmas Special, 1949",1949-12,"Merry Christmas, My Darling; The Modern Herod; A Christmas Peril; The Voice of the Vandal; Memoir of a Belgium Christmas; Christmas Tales for the Modern Reader; Gift Shopper Guide; Maple Masters; Students From Abroad; Blot Applauds Santa Claus; Staff Notes; Christmas Wire; ""Twas the Night After Christmas""","Finlayson, Bob; Hargis, Marie; Darwin, Sheila; Brockman, Earl; Black, Sherman; Jones, Cal; Ball, Shirley; Brown, Tally","Washburn, Marvin; Ulrich, Barbara; Korn, Virginia; Reeves, Bob; Molen, Shirley; Moore, Gloria; Quan, Don; Rudfelt, Jack; Foreman, Marcus; Marshall, Jim; Nepean, Don; Koon, Sally Jo; Soderberg, Stan; Siebe, Lois; Gerber, Harold; Christensen, Neal; Oehmcke, Bob; Rosa, Dwain; Barnes, Jack; Hamilton, Pat; Farmer, Fred; Livingston, Barbara; Krey, Elsie; Clark, Jane; McIntosh, Nancy; Rivett, Pat; Decker, Bethea; Wendling, Dianne; Clift, Marian; Wilson, Eleanor; Hahn, Florine; Church, Catherine; Jones, Vivian; Fitzgerald, Joan; Maddox, Lois; Herrington, Helen; Kopke, Fred; Boyle, Louis; West, Kenneth; Thometz, Gene; French, Norma; Gregory, Shirley; Gartin, Bob; Walenta, Donna Jo; Pieser, Patsy; Peterson, Bob; Creswell, Dan; Price, Joan; Rossman, Joy Ann; Getty, Jody; Hughs, Charles; Waltman, Don; Bath, Lee; Merrill, Dick; Brockman, Earl; Jones, Cal; Carbuhn, Dick; Harper, Chester; Kunz, Cleon; Johnson, Jim; Christensen, Con; Wilder, Phil; Boyle, Louis; Hopkins, Lauralee; Carson, Terry; Church, Catherine; Krey, Elsie; Hahne, Florene; Gandiago, Carmen; Moore, Gloria; Stefanic, Mary Ellen; Clift, Marian; Decker, Bethea; Simmons, Ester; Shuldberg, Bonnie; Bills, Ramona; McDevitt, Herman; Nye, David; Diehl, Lester; Flershinger, Fancies; Micheal, Marvin; Reynolds, Jack",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1949-christmas.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1949-christmas.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1949-christmas_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1949-christmas_th.jpg
blot_1950-march,"Blot Magazine March Issue, Spring 1950",1950-03,On Earth What Reason?; Idaho's Water Babies; The Joker and the Queen; The Fourth Degree; Blot Applauds; A Backward Glance; The Idaho Blue Bucket; Blot Looks at the Flapper Era; Poet's Corner,"Hargis, Marie; Black, Sherman; Nepean, Don; Brown, Tally; Ball, Shirley; Eggelson, Ann","Gartin, Bob; West, Kenny; Reeves, Bob; Molen, Shirley; Moore, Gloria; Quan, Don; Ulrich, Barbara; Korn, Virginia; Peters, Betty; Vajda, Elanta; Dickinson, Joe; Finlayson, Bob; Bush, Lois; Terry, Patti; Hopkins, Joanne Jones; Koon, Sally Jo; Bellos, Eugene; Davidson, Marian; Christensen, Neal; Gerber, Harold; Siebe, Lois; Soderberg, Stan; Oehmke, Bob; Livingston, Barbara; Krey, Elsie; Clark, Jane; McIntosh, Nancy; Rivett, Pat; Decker, Bethea, Wendling, Dianne; Clift, Marian; Wilson, Eleanor; Hahne, Florine; Church, Catherine; Jones, Vivian; Fitzgerald, Joan; Maddox, Lois; Herrington, Helen; Kopke, Fred; Boyle, Louis; Thometz, Gene; French, Norma; Gregory, Shirley; Tovey, John; Pieser, Patsy; Petersen, Bob; Creswell, Dan; Hughs, Charles; Getty, Jody; Farmer, Fred; Rosa, Dwain; Brockman, Earl; Waltman, Don; Bath, Lee; Merrill, Dick; Jones, Cal; Carbuhn, Dick; Brockman, Earl; Harper, Chester; Kunz, Cleon; Johnson, Jim; Christensen, Con; Wilder, Phil; Boyle, Louis; Hopkins, Lauralee; Carson, Terry; Church, Catherine; Krey, Elsie; Hahne, Florine; Gandiago, Carmen; Moore, Gloria; Stefanic, Mary Ellen; Clift, Marian; Decker, Bethea; Simons, Esther; Shuldberg, Bonnie; Bills, Ramona; McDevitt, Herman; Nye, David; Diehl, Lester; Flerchinger, Francis; Michel, Marvin; Reynolds, Jack",University of Idaho Student Media,"Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",application/pdf,Text,eng,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Copyright is retained by original copyright holders. Please contact Blot Magazine, Student Media, University of Idaho, https://www.uidaho.edu/current-students/student-involvement/student-media",http://rightsstatements.org/vocab/InC-EDU/1.0/,blot_1950-march.pdf,pdf,https://objects.lib.uidaho.edu/blot/blot_1950-march.pdf,https://objects.lib.uidaho.edu/blot/small/blot_1950-march_sm.jpg,https://objects.lib.uidaho.edu/blot/thumbs/blot_1950-march_th.jpg
